site,data_status,action_code,datetime,parameter,duration,frequency,value,unit,qc,poc,lat,lon,GISDatum,elev,method_code,mpc,mpc_value,uncertainty,qualifiers
840480291052,1,10,20121223T0000-0600,14129,1440,8640,.026,105,0,1,29.342,-98.472,WGS84,176,192,1,.00006,,
840480291052,1,10,20121111T0000-0600,14129,1440,8640,.008,105,0,1,29.342,-98.472,WGS84,176,192,1,.00008,,SQ
840480291052,1,10,20121229T0000-0600,14129,1440,8640,.022,105,0,1,29.342,-98.472,WGS84,176,192,1,.00006,,
840480291052,1,10,20120726T0000-0600,14129,1440,8640,.035,105,0,1,29.342,-98.472,WGS84,176,192,1,.00007,,
840480291052,1,10,20120807T0000-0600,14129,1440,8640,.038,105,0,1,29.342,-98.472,WGS84,176,192,1,.00007,,
840480291052,1,10,20121018T0000-0600,14129,1440,8640,.002,105,0,1,29.342,-98.472,WGS84,176,192,1,.00008,,SQ
840480291052,1,10,20121024T0000-0600,14129,1440,8640,.044,105,0,1,29.342,-98.472,WGS84,176,192,1,.00008,,
840480291052,1,10,20120813T0000-0600,14129,1440,8640,.02,105,0,1,29.342,-98.472,WGS84,176,192,1,.00007,,
840480291052,1,10,20121105T0000-0600,14129,1440,8640,.033,105,0,1,29.342,-98.472,WGS84,176,192,1,.00008,,
840480291052,1,10,20120906T0000-0600,14129,1440,8640,.041,105,0,1,29.342,-98.472,WGS84,176,192,1,.00008,,
840480291052,1,10,20121030T0000-0600,14129,1440,8640,.058,105,0,1,29.342,-98.472,WGS84,176,192,1,.00008,,
840480291052,1,10,20121211T0000-0600,14129,1440,8640,.038,105,0,1,29.342,-98.472,WGS84,176,192,1,.00006,,
840480291052,1,10,20120924T0000-0600,14129,1440,8640,.035,105,0,1,29.342,-98.472,WGS84,176,192,1,.00008,,
840480291052,1,10,20120912T0000-0600,14129,1440,8640,.027,105,0,1,29.342,-98.472,WGS84,176,192,1,.00008,,
840480291052,1,10,20121129T0000-0600,14129,1440,8640,.034,105,0,1,29.342,-98.472,WGS84,176,192,1,.00008,,
840480291052,1,10,20120918T0000-0600,14129,1440,8640,.004,105,0,1,29.342,-98.472,WGS84,176,192,1,.00008,,SQ
840480291052,1,10,20120825T0000-0600,14129,1440,8640,.028,105,0,1,29.342,-98.472,WGS84,176,192,1,.00007,,
840480291052,1,10,20120831T0000-0600,14129,1440,8640,.041,105,0,1,29.342,-98.472,WGS84,176,192,1,.00007,,
840480291052,1,10,20120801T0000-0600,14129,1440,8640,.057,105,0,1,29.342,-98.472,WGS84,176,192,1,.00007,,
840480291052,1,10,20121006T0000-0600,14129,1440,8640,.006,105,0,1,29.342,-98.472,WGS84,176,192,1,.00008,,SQ
840480291052,1,10,20121205T0000-0600,14129,1440,8640,.008,105,0,1,29.342,-98.472,WGS84,176,192,1,.00006,,SQ
840480291052,1,10,20121012T0000-0600,14129,1440,8640,.016,105,0,1,29.342,-98.472,WGS84,176,192,1,.00008,,
840480291052,1,10,20121217T0000-0600,14129,1440,8640,.004,105,0,1,29.342,-98.472,WGS84,176,192,1,.00006,,SQ
840480291052,1,10,20121123T0000-0600,14129,1440,8640,.002,105,0,1,29.342,-98.472,WGS84,176,192,1,.00008,,SQ
840480291052,1,10,20120930T0000-0600,14129,1440,8640,.001,105,0,1,29.342,-98.472,WGS84,176,192,1,.00008,,SQ
840480291052,1,10,20121117T0000-0600,14129,1440,8640,.024,105,0,1,29.342,-98.472,WGS84,176,192,1,.00008,,
END OF FILE
